gj5319@nittany.edu,20u4p5x8,Gerard Jakubowski DDS,18,F,ECON,461 Heather Street ,62548
dg3660@nittany.edu,4qtlequ2,Domingo Gulgowski,18,F,IST,18 Lakeview Street ,80302
em6584@nittany.edu,rj6abnmm,Emmie Mosciski,19,F,MATH,182 Spring Street ,52156
db1016@nittany.edu,qqnuxtqz,Dr. Buster Beahan,22,F,CMPSC,3 North Linden Ave. ,62928
gl1897@nittany.edu,nwu9w5mv,Gilberto Legros,21,F,CSE,119 Harvey Street ,85626
da1878@nittany.edu,ucsw5qmf,Dr. Ashton Stehr,22,M,CMPEN,9659 Rosewood Drive ,72360
ed7159@nittany.edu,nfl28k41,Elbert Davis,22,M,CMPSC,285 Dogwood Drive ,51577
gr5445@nittany.edu,3nsynvz6,Gardner Rippin,21,M,EE,9420 Tallwood Street ,46974
fk6517@nittany.edu,4pvvl7p1,Floy Koss,20,F,CSE,8985 Cambridge Ave. ,80744
ea7463@nittany.edu,cf5aejxt,Elvera Auer Jr.,21,F,IST,78 South Brewery Ave. ,60511
dl7664@nittany.edu,9s8t276n,Dolores Ledner,19,F,CSE,963 Court Road ,67490
dk5949@nittany.edu,69gexir6,Dr. Karelle Koss,20,M,PHYS,88 Harrison Street ,30097
do9924@nittany.edu,70pipr2e,Derick O'Hara,22,M,PHYS,120 Heritage Lane ,51442
ew2287@nittany.edu,poakps30,Ella Waelchi,20,F,PHYS,8985 Cambridge Ave. ,92113
dw8054@nittany.edu,apbb4k6x,Dorothy Wunsch,21,F,CMPEN,655 East Branch Dr. ,61761
fo7818@nittany.edu,5z1mvehd,Friedrich O'Kon II,18,F,MATH,55 Hall St. ,66091
do2791@nittany.edu,ew3xk7ww,Dortha Ondricka,19,M,PHYS,120 Heritage Lane ,62633
dl2872@nittany.edu,hr9gvnwp,Dr. Leilani Purdy,22,M,ECON,9420 Tallwood Street ,32168
hc9512@nittany.edu,l9uczvs1,Hayden Conn,19,F,EE,361 E. Sierra Street ,95459
fw9529@nittany.edu,idkbon4x,Frank Williamson,21,F,IST,461 Heather Street ,30105
fb6120@nittany.edu,hod33g2g,Fausto Bernhard III,22,F,STAT,7450 West Manchester Street ,47926
ej6416@nittany.edu,xgzmz7gb,Ethan Johnston,18,M,IST,91 S. Gartner Street ,80910
gs5261@nittany.edu,im9dpro0,Gretchen Spinka I,20,F,IST,18 Lakeview Street ,95553
hs3812@nittany.edu,yr2i3klq,Hayden Schroeder,19,M,CMPEN,91 S. Gartner Street ,94103
er9643@nittany.edu,x50p3uzk,Erin Reilly II,22,M,DS,119 Harvey Street ,95324
gb9073@nittany.edu,miklog0x,Garett Balistreri,22,M,PHYS,963 Court Road ,30820
eh3135@nittany.edu,3bhnzahn,Earl Harvey,19,M,MATH,182 Spring Street ,46721
ds7254@nittany.edu,lnjgs77d,Darrel Schmitt,20,F,CHEM,361 E. Sierra Street ,52801
dw8693@nittany.edu,abcfoz4u,Deshawn Williamson,20,M,CHEM,232 W. Homewood Ave. ,62682
eb5700@nittany.edu,i9hg2u5p,Edmond Beatty,22,M,CHEM,8985 Cambridge Ave. ,95060
gb8971@nittany.edu,jl6pbnsl,Garrison Brekke,20,F,CSE,9408 Anderson Court ,90401
eb9702@nittany.edu,5sq8neye,Eddie Botsford II,21,M,MATH,232 W. Homewood Ave. ,32568
fm5811@nittany.edu,ncm9m5oz,Fabian Murphy,20,F,ECON,185 E. Trenton Street ,61231
il8896@nittany.edu,hh2csxcn,Iliana Little,19,F,IST,266 Second Street ,47386
eb7897@nittany.edu,86efj62b,Elsa Bernhard,22,M,CSE,55 Hall St. ,62023
gb9628@nittany.edu,ixot9bd0,Gabrielle Bednar I,18,M,CSE,7313 Stillwater Lane ,32327
el2162@nittany.edu,meze5wgr,Eula Lockman,22,M,CHEM,182 Spring Street ,80525
dz1220@nittany.edu,0q4zrpw7,Dr. Zachary Corwin,20,M,DS,91 S. Gartner Street ,92021
em9606@nittany.edu,zigib19y,Earline Mitchell,22,M,STAT,780 East Redwood Drive ,50538
dd7048@nittany.edu,919nl0rg,Dr. Devante Ritchie,21,F,EE,182 Spring Street ,61479
hb4427@nittany.edu,szlotcme,Harvey Becker,18,F,CMPSC,120 Heritage Lane ,67843
du5385@nittany.edu,958ncrhf,Desiree Ullrich,19,F,DS,495 Jockey Hollow Ave. ,62243
do7088@nittany.edu,vtsv9lap,Delilah Osinski,19,M,PHYS,7130 Longfellow Dr. ,51058
hh4615@nittany.edu,1jrl9g2g,Hilbert Hagenes,22,M,CHEM,251 West Sheffield Drive ,61465
gl1181@nittany.edu,36w1lq62,Gerardo Lindgren,19,F,CSE,182 Spring Street ,72342
ds7549@nittany.edu,4f0t44o5,Dr. Sydnie Jacobi,21,M,DS,78 South Brewery Ave. ,60462
ej6093@nittany.edu,6c9w263u,Erik Jakubowski,21,F,CHEM,9420 Tallwood Street ,62817
dt1755@nittany.edu,2cqalv1d,Dr. Tomasa Kerluke,21,M,CMPEN,4 Old Academy Drive ,80011
gh1031@nittany.edu,64mrwty5,Garrison Haag,18,F,IST,358 Marvon Ave. ,60002
dg9379@nittany.edu,1ty7j48p,Daphnee Greenfelder,21,M,CMPEN,185 E. Trenton Street ,60563
hq7130@nittany.edu,ea1bz0su,Hiram Quitzon III,21,F,PHYS,708 York Dr. ,32801
dl8726@nittany.edu,luzms3yv,Dr. Lizeth Brakus,18,F,CMPEN,8131 Elizabeth Ave. ,72007
fk3783@nittany.edu,ndollp4n,Faye Keeling DDS,18,F,CHEM,63 Lake Forest Road ,33182
hs3254@nittany.edu,oolicjki,Hattie Schmeler,19,M,MATH,9408 Anderson Court ,86503
eg9777@nittany.edu,nxaztmsb,Esther Gaylord,18,F,MATH,780 East Redwood Drive ,60471
eh8403@nittany.edu,6fbe4n5f,Elisa Hahn,18,M,EE,708 York Dr. ,62867
dg1041@nittany.edu,2hraep3u,Domenic Grant,21,F,EE,655 East Branch Dr. ,30143
ew3399@nittany.edu,j8dbqrn2,Eliezer Wilkinson,19,F,PHYS,639 Princeton Rd. ,94597
dr5383@nittany.edu,33gcwtga,Domenica Ratke,22,F,STAT,185 E. Trenton Street ,46032
ib8603@nittany.edu,rwnkxe3q,Ilene Bashirian DVM,19,M,CSE,63 Lake Forest Road ,6785
ef2211@nittany.edu,pcvwpys8,Estefania Feest,19,F,EE,8131 Elizabeth Ave. ,72476
hs6780@nittany.edu,k47muh9j,Hillary Satterfield,20,F,CHEM,266 Second Street ,51440
dh7046@nittany.edu,8ir9plfy,Dr. Henri Swift,20,M,CMPSC,655 East Branch Dr. ,32140
gl5818@nittany.edu,p60j3gfp,Gwendolyn Luettgen,18,F,CHEM,7764 Union Avenue ,67749
gr4392@nittany.edu,9elp97f2,Gudrun Rowe,19,F,PHYS,308 Mammoth Dr. ,52314
hm9327@nittany.edu,ivj4t8l7,Harmony McLaughlin DDS,19,F,CSE,361 E. Sierra Street ,34769
er5239@nittany.edu,lt2o6bz7,Emmet Rath,18,M,STAT,608 North Addison St. ,92210
ek3642@nittany.edu,xq9c6pak,Ernestine Krajcik,21,M,ECON,963 Court Road ,80031
gr4591@nittany.edu,chgtsi7m,Geovanni Romaguera Jr.,19,M,CHEM,285 Dogwood Drive ,62982
fw2120@nittany.edu,uu0g93w1,Franco Windler,20,F,ECON,8131 Elizabeth Ave. ,20009
fc5125@nittany.edu,x2a4uyte,Filiberto Cole,20,M,CHEM,4 Old Academy Drive ,46808
hh1524@nittany.edu,i3vn6szs,Heaven Howell,20,M,CHEM,55 Hall St. ,62324
dg7321@nittany.edu,bevy1uqk,Devan Gleichner,22,F,DS,182 Spring Street ,47436
dp4783@nittany.edu,kwxx5jy0,Deondre Prohaska,18,F,STAT,453 North Elm Dr. ,72838
gd4593@nittany.edu,ajy7neci,Gerson Daugherty,20,M,PHYS,91 S. Gartner Street ,60955
dg7987@nittany.edu,frzsnvre,Darien Gu?ann,19,M,CMPEN,8131 Elizabeth Ave. ,50604
gr3326@nittany.edu,zxgp56he,Gonzalo Rice,19,M,IST,83 Corona Street ,31830
dk1425@nittany.edu,r7haxr52,Dr. Kaitlin Watsica,20,F,DS,9659 Rosewood Drive ,50464
fr1588@nittany.edu,f27vjkmy,Fredy Rutherford,22,M,DS,336 Myrtle Street ,30607
hc6195@nittany.edu,l29f8zdu,Henderson Conroy,20,M,CMPSC,963 Court Road ,95825
fa1972@nittany.edu,w7whiajz,Furman Anderson,22,F,DS,9236 El Dorado St. ,33406
ff4897@nittany.edu,tl5jnyof,Flavio Ferry,22,F,EE,63 Lake Forest Road ,50836
gj7421@nittany.edu,5qdetelc,Gage Jenkins,21,F,DS,7 Arch Court ,92105
dk5850@nittany.edu,ohh4mwyn,Dr. Keira Walter,18,F,PHYS,8131 Elizabeth Ave. ,32784
gh2561@nittany.edu,x8bxllty,Grayce Haag,19,M,CSE,361 E. Sierra Street ,72165
gs2617@nittany.edu,c30yd3xc,Golden Schimmel,19,F,IST,495 Jockey Hollow Ave. ,6264
eb3303@nittany.edu,27nkuhp0,Elton Boyle IV,22,F,MATH,361 E. Sierra Street ,51355
dt1653@nittany.edu,wdsa15ev,Dr. Thurman Hudson,21,M,CHEM,608 North Addison St. ,83210
em9510@nittany.edu,1srrimo3,Elwin Murazik Sr.,20,F,EE,608 North Addison St. ,61956
hh1856@nittany.edu,kjzty61o,Herbert Hansen,20,F,PHYS,232 W. Homewood Ave. ,81125
eh6509@nittany.edu,pudh3q7q,Enid Harris,21,M,PHYS,461 Heather Street ,6610
hm8630@nittany.edu,xkeuvdjo,Halle Mann,20,F,PHYS,266 Second Street ,34983
eq3640@nittany.edu,5gopxrcu,Elian Quitzon,19,F,EE,8131 Elizabeth Ave. ,50147
hw8828@nittany.edu,z79z8qv6,Holden Wilderman,19,F,ECON,55 Hall St. ,62325
ew8925@nittany.edu,5lx2bx3y,Ena Waelchi,22,M,ECON,7297 Applegate St. ,46573
ek5867@nittany.edu,nfqdx36h,Enola Kub,21,M,DS,9420 Tallwood Street ,62092
dm6277@nittany.edu,w3mm2evm,Dr. Molly Hoeger,19,F,CMPSC,860 Wakehurst Dr. ,32145
er2458@nittany.edu,38y8b748,Ebba Runte Sr.,19,M,MATH,361 E. Sierra Street ,50573
ew2185@nittany.edu,y3qo6wcu,Elyse Wisoky,22,M,DS,266 Second Street ,62677
gp3361@nittany.edu,t18b2zrh,Gabriella Pfannerstill,21,F,PHYS,4 Old Academy Drive ,34243
dh7362@nittany.edu,jzfoezkr,Dexter Hirthe Jr.,21,M,STAT,863 Stillwater Road ,6811
eo6418@nittany.edu,18zrf9xy,Edward Orn,18,F,CMPSC,308 Mammoth Dr. ,67865
da3247@nittany.edu,w6w1dk9x,Darrel Armstrong,18,M,IST,4 Old Academy Drive ,20053
gd1891@nittany.edu,jytu2joh,Guiseppe Dooley,19,F,IST,119 Harvey Street ,95726
dm4287@nittany.edu,hj4cclt0,Dion Mosciski,18,F,IST,182 Spring Street ,90270
dj4017@nittany.edu,cg3nnw0w,Dr. Josiane Herzog,20,F,DS,8378 West Pulaski Ave. ,34448
dg3528@nittany.edu,wqxumezb,Dorcas Gorczany,22,F,STAT,7529 Old Sunset Road ,90064
iw4518@nittany.edu,1eaym6hq,Ike Weissnat,20,F,STAT,495 Jockey Hollow Ave. ,47924
ds8193@nittany.edu,ywux4080,Dayton Swaniawski,19,M,CSE,259 Cleveland Road ,94938
ds2879@nittany.edu,w5fqnpdm,Dolly Schulist,18,M,EE,453 North Elm Dr. ,61015
hl4356@nittany.edu,fjpasfn0,Hallie Langworth,21,M,CSE,120 Heritage Lane ,34465
dw5475@nittany.edu,6wq0yb12,Deshaun Weissnat,20,M,CMPSC,91 S. Gartner Street ,83628
ft1093@nittany.edu,a9vg5adf,Frederique Torphy,21,M,DS,7764 Union Avenue ,32211
fs3719@nittany.edu,otygfrqd,Flossie Schoen,19,F,CSE,9236 El Dorado St. ,51443
ds2224@nittany.edu,ghv927fv,Dorris Schulist,21,M,CMPSC,639 Princeton Rd. ,85137
es8944@nittany.edu,ungh3o61,Edwardo Stokes,22,M,ECON,120 Heritage Lane ,91722
gt3176@nittany.edu,gh7gg5yc,Glennie Turcotte II,21,F,STAT,7450 West Manchester Street ,81019
dc7489@nittany.edu,vlcyuyli,Dr. Casandra Walsh,21,M,CSE,3 North Linden Ave. ,86333
ek7386@nittany.edu,y17twvre,Elenora Kessler,18,M,IST,26 Johnson St. ,33004
fg4672@nittany.edu,vp0hyviy,Freda Goldner,19,F,CHEM,708 York Dr. ,96096
da2022@nittany.edu,pjk5uuph,Dante Auer,22,M,MATH,7195 North Canterbury Circle ,71667
fs1546@nittany.edu,v2ac62yr,Flavie Stokes,20,M,PHYS,83 Corona Street ,33178
ew7279@nittany.edu,tnhnrl2s,Eusebio Wuckert,20,F,MATH,26 Johnson St. ,60952
hh9927@nittany.edu,02r32nem,Hassan Hagenes,18,M,ECON,8131 Elizabeth Ave. ,47920
gd6812@nittany.edu,uyv380bs,Gerald Dibbert,19,M,CSE,308 Mammoth Dr. ,83827
gh4919@nittany.edu,1kt3b9yp,Geraldine Hodkiewicz V,20,M,CMPSC,9420 Tallwood Street ,95923
hb6400@nittany.edu,do9np1uo,Horace Bernier,20,M,CHEM,361 E. Sierra Street ,60048
dl4708@nittany.edu,8izk0vyb,Dr. Luna Goldner,21,F,DS,608 North Addison St. ,61857
fw1745@nittany.edu,zqmrasp4,Furman Wilkinson,18,M,CMPSC,8401 Green Rd. ,95634
gb6345@nittany.edu,61ps0ls8,Gunnar Bogan,21,M,CSE,120 Heritage Lane ,95336
ed1041@nittany.edu,c08ymku9,Ervin Davis,22,M,ECON,9599 La Sierra St. ,46764
er8341@nittany.edu,sgmnaby3,Elmira Robel Sr.,22,M,CMPSC,9236 El Dorado St. ,83712
ej3628@nittany.edu,2h2zgp0u,Erica Jewess,22,F,PHYS,26 Johnson St. ,34233
gs3266@nittany.edu,fkxcd7sb,Garett Shields Jr.,18,M,CMPSC,55 Hall St. ,20540
dm6239@nittany.edu,yvon4auv,Dr. Morgan Sanford,20,F,CSE,87 Vermont St. ,95742
fh7189@nittany.edu,lbkrizuu,Florida Hoeger,19,M,CHEM,8131 Elizabeth Ave. ,67843
gr1809@nittany.edu,kov519o8,Gerda Ritchie,18,M,CMPEN,185 E. Trenton Street ,71834
hm5525@nittany.edu,pvksy5g9,Henderson Morissette,19,M,CMPEN,461 Heather Street ,61850
eg7228@nittany.edu,nfs52rx9,Eleazar Greenholt,20,M,CHEM,83 Corona Street ,95310
em2859@nittany.edu,jtcvb5mi,Elinore Moen,22,M,ECON,8687 N. Sleepy Hollow Court ,92707
eg5689@nittany.edu,kec1tvvq,Elwyn Gorczany,19,M,ECON,453 North Elm Dr. ,30070
dc8436@nittany.edu,30m8mgg8,Donnie Conn,21,F,IST,83 Corona Street ,81521
eo5933@nittany.edu,5n7rxat6,Eugenia Osinski,19,F,ECON,55 Hall St. ,67671
ek2555@nittany.edu,xuiy7mzm,Emanuel Kris,19,F,ECON,87 Vermont St. ,6256
ib9263@nittany.edu,i2dfgepr,Ida Blanda,21,F,CHEM,860 Wakehurst Dr. ,92003
dl7100@nittany.edu,4bkr5n7f,Dr. Lloyd Barrows,20,M,PHYS,461 Heather Street ,62201
gh1212@nittany.edu,448p81am,Garnett Hessel,22,F,MATH,9659 Rosewood Drive ,66869
dc3082@nittany.edu,vak3gwpe,Darwin Carroll IV,18,F,PHYS,9498 Newport Ave. ,60564
em3990@nittany.edu,f3e9tv4d,Eda Marks,18,F,IST,308 Mammoth Dr. ,60532
dk9439@nittany.edu,443bieq9,Doris Koch,18,M,ECON,453 North Elm Dr. ,33815
gs6695@nittany.edu,i54i8e4r,Greta Schowalter DDS,21,F,MATH,7313 Stillwater Lane ,60657
gp6880@nittany.edu,zktkgfvs,Gayle Pollich,19,M,CMPSC,860 Wakehurst Dr. ,19940
es9891@nittany.edu,vb0kg02i,Enos Schulist,20,F,CSE,336 Myrtle Street ,91325
ds2211@nittany.edu,uwvxra29,Domenica Schumm,19,F,DS,8985 Cambridge Ave. ,50543
er2244@nittany.edu,9gzrg9k4,Eugenia Rath,19,M,MATH,266 Second Street ,46260
do8320@nittany.edu,uo1yl5kn,Dr. Oscar Rath,22,F,DS,7529 Old Sunset Road ,32766
er6539@nittany.edu,23fvo5oo,Emmett Rodriguez,19,F,CMPEN,7529 Old Sunset Road ,50540
ds2123@nittany.edu,c7h45b7v,Dean Sporer,22,F,CHEM,798 North Euclid Drive ,60958
dg8738@nittany.edu,xuub6w1z,Dulce Gulgowski,22,F,DS,259 Cleveland Road ,6023
dr9676@nittany.edu,d712nupf,Deondre Rutherford,19,F,ECON,88 Harrison Street ,95412
er2818@nittany.edu,n0a9z5fp,Ezequiel Ratke,21,F,PHYS,6 Andover Dr. ,95490
gc5107@nittany.edu,ao2yf2ru,Gaylord Collins DVM,22,M,DS,7450 West Manchester Street ,83234
da8807@nittany.edu,0cs9xyii,Darion Aufderhar II,19,M,IST,3 North Linden Ave. ,50023
gk3247@nittany.edu,s52yl1va,Gladyce Kertzmann,20,F,MATH,26 Johnson St. ,96074
hs1177@nittany.edu,xd4a1vbi,Hadley Stracke,20,F,CSE,7450 West Manchester Street ,33703
hb7496@nittany.edu,gbgrtgkb,Hattie Boehm,20,M,EE,9659 Rosewood Drive ,95426
hd3109@nittany.edu,x6lpxfnx,Harold Durgan,20,M,CMPSC,798 North Euclid Drive ,32444
dm9701@nittany.edu,1ekz58ar,Dr. Mariano Collier,18,M,ECON,266 Second Street ,80264
es2273@nittany.edu,s7vf7d8s,Esmeralda Smith IV,20,F,MATH,9599 La Sierra St. ,52583
em7352@nittany.edu,cdessibr,Emiliano McCullough,21,F,CSE,251 West Sheffield Drive ,61326
dr6246@nittany.edu,fb6id2et,Dr. Reagan Johnston,22,M,CSE,120 Heritage Lane ,85135
dw2632@nittany.edu,2uy51mpb,Dianna Wehner,18,M,MATH,7313 Stillwater Lane ,62921
dh1318@nittany.edu,yytd1q6l,Deondre Hagenes,19,M,DS,8378 West Pulaski Ave. ,31309
ev8921@nittany.edu,uv9ce60h,Electa VonRueden,18,F,MATH,461 Heather Street ,62275
gw5806@nittany.edu,4jjj4cp0,Gudrun Ward PhD,21,M,IST,453 North Elm Dr. ,50454
dr3255@nittany.edu,qenoerax,Dr. Reva Kuhic,21,F,EE,8131 Elizabeth Ave. ,30566
dh3792@nittany.edu,23b23uk4,Deondre Harber,19,F,ECON,285 Dogwood Drive ,83810
dc5453@nittany.edu,behfw2pz,Doris Cremin,22,F,CSE,655 East Branch Dr. ,50271
fh5083@nittany.edu,219xa2c5,Fredrick Howell,22,F,MATH,3 North Linden Ave. ,61606
ew8429@nittany.edu,f3brslrz,Elnora Wilderman,20,F,ECON,7130 Longfellow Dr. ,92821
eb2377@nittany.edu,8uxa5m0p,Else Batz,21,M,MATH,780 East Redwood Drive ,61345
fr6216@nittany.edu,sh44t6ty,Forrest Ruecker PhD,19,F,IST,7764 Union Avenue ,50222
eb9389@nittany.edu,9x7jrlvr,Eva Blanda,22,F,STAT,7450 West Manchester Street ,93442
ee6932@nittany.edu,eegpby2t,Edmond Effertz I,22,F,CSE,608 North Addison St. ,52745
er9391@nittany.edu,1pmel9s9,Etha Romaguera,18,F,CSE,83 Corona Street ,31220
da4619@nittany.edu,dp3zoe6q,Dr. Anabel Stoltenberg,19,M,CHEM,232 W. Homewood Ave. ,93660
dr7544@nittany.edu,1msis5t3,Dolores Runolfsdottir DDS,20,F,CMPEN,308 Mammoth Dr. ,96783
ej7700@nittany.edu,7e90f7qq,Eliza Jacobi II,21,F,CMPEN,8378 West Pulaski Ave. ,86502
df7770@nittany.edu,ug376ep9,Dr. Foster Langosh,21,F,STAT,7529 Old Sunset Road ,85027
ds5937@nittany.edu,ajrdjhxl,Dr. Sage Smitham,18,M,CSE,780 East Redwood Drive ,52352
hk5972@nittany.edu,coevsfej,Halle Koepp,19,M,PHYS,285 Dogwood Drive ,95956
dg6925@nittany.edu,t03b6hb4,Darien Gibson,22,M,MATH,608 North Addison St. ,33755
em9445@nittany.edu,n26pn5ng,Eldon Macejkovic,21,M,MATH,608 North Addison St. ,72482
gk9861@nittany.edu,t4vk29f9,Gerry Kuvalis Jr.,19,F,MATH,7 Arch Court ,93022
gc5114@nittany.edu,9fkl8w6t,Gregorio Cummings,22,F,IST,266 Second Street ,33193
dj1479@nittany.edu,tn9wg74p,Dock Johns,18,M,EE,655 East Branch Dr. ,20260
hr2868@nittany.edu,ggyn6nh9,Hailee Runolfsson,22,F,ECON,358 Marvon Ave. ,85225
fb4575@nittany.edu,hkjob0h1,Flossie Bednar,19,F,ECON,7 Arch Court ,80830
de5828@nittany.edu,to578yi5,Dr. Elton Green,18,M,PHYS,8985 Cambridge Ave. ,71851
fm5590@nittany.edu,52ibosdi,Florian Mante,22,F,CSE,798 North Euclid Drive ,92276
fr8166@nittany.edu,hwazzxlh,Frank Ryan,19,F,CMPEN,461 Heather Street ,46340
dl6390@nittany.edu,jy0in5m2,Dr. Lambert Jaskolski,18,M,CMPSC,358 Marvon Ave. ,81092
df8189@nittany.edu,fff7sx3o,Darlene Flatley,22,M,MATH,9408 Anderson Court ,50039
